lTid,cDealable,CurrencyPair,RateDateTime,RateBid,RateAsk
1029228322,D,EUR/USD,2010-01-03 18:16:09,1.433200,1.433500
1029228335,D,EUR/USD,2010-01-03 18:16:09,1.433200,1.433400
1029228472,D,EUR/USD,2010-01-03 18:16:20,1.433200,1.433500
1029228488,D,EUR/USD,2010-01-03 18:16:20,1.433200,1.433400
1029228603,D,EUR/USD,2010-01-03 18:16:30,1.433300,1.433500
1029228616,D,EUR/USD,2010-01-03 18:16:30,1.433200,1.433400
1029228632,D,EUR/USD,2010-01-03 18:16:30,1.433100,1.433400
1029228669,D,EUR/USD,2010-01-03 18:16:34,1.433200,1.433400
1029228743,D,EUR/USD,2010-01-03 18:16:48,1.433200,1.433500
1029228746,D,EUR/USD,2010-01-03 18:16:48,1.433200,1.433400
1029228816,D,EUR/USD,2010-01-03 18:16:56,1.433100,1.433400
1029228827,D,EUR/USD,2010-01-03 18:16:58,1.433100,1.433300
1029228856,D,EUR/USD,2010-01-03 18:17:02,1.433000,1.433300
1029228887,D,EUR/USD,2010-01-03 18:17:06,1.433100,1.433300
1029228913,D,EUR/USD,2010-01-03 18:17:10,1.432900,1.433100
1029228947,D,EUR/USD,2010-01-03 18:17:13,1.432800,1.433000
1029228987,D,EUR/USD,2010-01-03 18:17:18,1.432900,1.433100
1029229005,D,EUR/USD,2010-01-03 18:17:21,1.432800,1.433000
1029229017,D,EUR/USD,2010-01-03 18:17:21,1.432700,1.432900
1029229153,D,EUR/USD,2010-01-03 18:17:48,1.432800,1.433000
1029229172,D,EUR/USD,2010-01-03 18:17:48,1.432700,1.432900
1029229191,D,EUR/USD,2010-01-03 18:17:49,1.432600,1.432800
1029229200,D,EUR/USD,2010-01-03 18:17:49,1.432500,1.432700
1029229225,D,EUR/USD,2010-01-03 18:17:52,1.432400,1.432600
1029229248,D,EUR/USD,2010-01-03 18:17:52,1.432500,1.432700
1029229295,D,EUR/USD,2010-01-03 18:17:55,1.432600,1.432800
1029229354,D,EUR/USD,2010-01-03 18:18:00,1.432800,1.433000
1029229403,D,EUR/USD,2010-01-03 18:18:01,1.432900,1.433200
1029229469,D,EUR/USD,2010-01-03 18:18:06,1.432800,1.433000
1029229490,D,EUR/USD,2010-01-03 18:18:06,1.432600,1.432800
1029229607,D,EUR/USD,2010-01-03 18:18:23,1.432700,1.432900
1029229669,D,EUR/USD,2010-01-03 18:18:30,1.432700,1.433000
1029229682,D,EUR/USD,2010-01-03 18:18:30,1.432800,1.433100
1029229752,D,EUR/USD,2010-01-03 18:18:37,1.432900,1.433100
1029229764,D,EUR/USD,2010-01-03 18:18:37,1.432800,1.433100
1029229790,D,EUR/USD,2010-01-03 18:18:42,1.432800,1.433000
1029229818,D,EUR/USD,2010-01-03 18:18:43,1.432800,1.433100
1029229837,D,EUR/USD,2010-01-03 18:18:44,1.432900,1.433100
1029229892,D,EUR/USD,2010-01-03 18:18:50,1.432900,1.433200
1029230052,D,EUR/USD,2010-01-03 18:19:32,1.432900,1.433100
1029230060,D,EUR/USD,2010-01-03 18:19:32,1.432800,1.433000
1029230076,D,EUR/USD,2010-01-03 18:19:33,1.432900,1.433100
1029230084,D,EUR/USD,2010-01-03 18:19:37,1.432800,1.433000
1029230105,D,EUR/USD,2010-01-03 18:19:37,1.432700,1.432900
1029230130,D,EUR/USD,2010-01-03 18:19:44,1.432800,1.433000
1029230141,D,EUR/USD,2010-01-03 18:19:45,1.432900,1.433100
1029230221,D,EUR/USD,2010-01-03 18:19:58,1.432900,1.433200
1029230238,D,EUR/USD,2010-01-03 18:20:03,1.432900,1.433100
1029230262,D,EUR/USD,2010-01-03 18:20:08,1.432900,1.433200
1029230276,D,EUR/USD,2010-01-03 18:20:14,1.433000,1.433200
1029230310,D,EUR/USD,2010-01-03 18:20:19,1.432900,1.433100
1029230471,D,EUR/USD,2010-01-03 18:20:41,1.432800,1.433000
1029230865,D,EUR/USD,2010-01-03 18:21:26,1.432900,1.433100
1029230951,D,EUR/USD,2010-01-03 18:21:45,1.432800,1.433000
1029231036,D,EUR/USD,2010-01-03 18:22:04,1.432900,1.433100
1029231152,D,EUR/USD,2010-01-03 18:22:28,1.433100,1.433300
1029231314,D,EUR/USD,2010-01-03 18:22:43,1.433000,1.433200
1029231325,D,EUR/USD,2010-01-03 18:22:44,1.432900,1.433200
1029231354,D,EUR/USD,2010-01-03 18:22:52,1.433000,1.433200
1029231472,D,EUR/USD,2010-01-03 18:23:08,1.433100,1.433300
1029231570,D,EUR/USD,2010-01-03 18:23:17,1.433000,1.433200
1029231592,D,EUR/USD,2010-01-03 18:23:19,1.433100,1.433300
1029231647,D,EUR/USD,2010-01-03 18:23:26,1.433000,1.433200
1029231707,D,EUR/USD,2010-01-03 18:23:35,1.433100,1.433300
1029231760,D,EUR/USD,2010-01-03 18:23:41,1.433000,1.433200
1029231823,D,EUR/USD,2010-01-03 18:23:52,1.433100,1.433300
1029232322,D,EUR/USD,2010-01-03 18:25:51,1.432900,1.433100
1029232364,D,EUR/USD,2010-01-03 18:25:52,1.432700,1.432900
1029232399,D,EUR/USD,2010-01-03 18:25:53,1.432600,1.432800
1029232442,D,EUR/USD,2010-01-03 18:25:55,1.432700,1.432900
1029232481,D,EUR/USD,2010-01-03 18:25:57,1.432600,1.432800
1029232488,D,EUR/USD,2010-01-03 18:25:58,1.432700,1.432900
1029232892,D,EUR/USD,2010-01-03 18:27:25,1.432600,1.432800
1029232999,D,EUR/USD,2010-01-03 18:27:33,1.432500,1.432700
1029233060,D,EUR/USD,2010-01-03 18:27:37,1.432400,1.432600
1029233347,D,EUR/USD,2010-01-03 18:27:59,1.432300,1.432500
1029233486,D,EUR/USD,2010-01-03 18:28:10,1.432200,1.432400
1029233590,D,EUR/USD,2010-01-03 18:28:24,1.432300,1.432500
1029233722,D,EUR/USD,2010-01-03 18:28:38,1.432400,1.432600
1029234579,D,EUR/USD,2010-01-03 18:30:51,1.432300,1.432500
1029235127,D,EUR/USD,2010-01-03 18:32:26,1.432200,1.432400
1029235320,D,EUR/USD,2010-01-03 18:32:52,1.432300,1.432500
1029235483,D,EUR/USD,2010-01-03 18:33:12,1.432200,1.432400
1029235498,D,EUR/USD,2010-01-03 18:33:12,1.432100,1.432300
1029235690,D,EUR/USD,2010-01-03 18:33:27,1.432200,1.432400
1029235928,D,EUR/USD,2010-01-03 18:33:44,1.432300,1.432500
1029236080,D,EUR/USD,2010-01-03 18:34:05,1.432200,1.432400
1029236113,D,EUR/USD,2010-01-03 18:34:09,1.432300,1.432500
1029236341,D,EUR/USD,2010-01-03 18:34:47,1.432200,1.432400
1029236395,D,EUR/USD,2010-01-03 18:34:56,1.432400,1.432600
1029236672,D,EUR/USD,2010-01-03 18:36:02,1.432300,1.432500
1029236877,D,EUR/USD,2010-01-03 18:36:31,1.432400,1.432600
1029236958,D,EUR/USD,2010-01-03 18:36:39,1.432500,1.432700
1029236990,D,EUR/USD,2010-01-03 18:36:43,1.432400,1.432600
1029237047,D,EUR/USD,2010-01-03 18:36:57,1.432500,1.432700
1029237261,D,EUR/USD,2010-01-03 18:37:49,1.432400,1.432600
1029237354,D,EUR/USD,2010-01-03 18:38:12,1.432500,1.432700
1029237558,D,EUR/USD,2010-01-03 18:38:47,1.432600,1.432800
1029237811,D,EUR/USD,2010-01-03 18:39:29,1.432500,1.432700
1029237974,D,EUR/USD,2010-01-03 18:39:51,1.432600,1.432800
1029237993,D,EUR/USD,2010-01-03 18:39:52,1.432700,1.432900
1029238047,D,EUR/USD,2010-01-03 18:39:58,1.432800,1.433000
1029238086,D,EUR/USD,2010-01-03 18:40:00,1.432900,1.433100
1029238150,D,EUR/USD,2010-01-03 18:40:05,1.433000,1.433200
1029238231,D,EUR/USD,2010-01-03 18:40:11,1.433100,1.433300
1029238257,D,EUR/USD,2010-01-03 18:40:13,1.433000,1.433200
1029238278,D,EUR/USD,2010-01-03 18:40:15,1.433100,1.433300
1029238289,D,EUR/USD,2010-01-03 18:40:15,1.433200,1.433400
1029238348,D,EUR/USD,2010-01-03 18:40:21,1.433300,1.433500
1029238402,D,EUR/USD,2010-01-03 18:40:24,1.433200,1.433400
1029238433,D,EUR/USD,2010-01-03 18:40:27,1.433300,1.433500
1029238445,D,EUR/USD,2010-01-03 18:40:29,1.433200,1.433400
1029238541,D,EUR/USD,2010-01-03 18:40:41,1.433100,1.433300
1029238591,D,EUR/USD,2010-01-03 18:40:44,1.433200,1.433400
1029238606,D,EUR/USD,2010-01-03 18:40:44,1.433100,1.433300
1029238915,D,EUR/USD,2010-01-03 18:41:13,1.433200,1.433400
1029239194,D,EUR/USD,2010-01-03 18:41:57,1.433100,1.433300
1029239302,D,EUR/USD,2010-01-03 18:42:15,1.433000,1.433200
1029239350,D,EUR/USD,2010-01-03 18:42:19,1.432900,1.433100
1029239385,D,EUR/USD,2010-01-03 18:42:20,1.432800,1.433000
1029239465,D,EUR/USD,2010-01-03 18:42:28,1.432900,1.433100
1029239900,D,EUR/USD,2010-01-03 18:43:34,1.433000,1.433200
1029239910,D,EUR/USD,2010-01-03 18:43:34,1.432900,1.433100
1029239945,D,EUR/USD,2010-01-03 18:43:37,1.433000,1.433200
1029240017,D,EUR/USD,2010-01-03 18:43:43,1.433100,1.433300
1029240079,D,EUR/USD,2010-01-03 18:43:48,1.433000,1.433200
1029240318,D,EUR/USD,2010-01-03 18:44:10,1.432900,1.433100
1029240568,D,EUR/USD,2010-01-03 18:44:33,1.432800,1.433000
1029240591,D,EUR/USD,2010-01-03 18:44:43,1.432900,1.433100
1029240688,D,EUR/USD,2010-01-03 18:44:52,1.432800,1.433000
1029240740,D,EUR/USD,2010-01-03 18:44:56,1.432900,1.433100
1029240993,D,EUR/USD,2010-01-03 18:45:29,1.432800,1.433000
1029241020,D,EUR/USD,2010-01-03 18:45:30,1.432700,1.432900
1029241337,D,EUR/USD,2010-01-03 18:46:35,1.432600,1.432800
1029241346,D,EUR/USD,2010-01-03 18:46:35,1.432700,1.432900
1029241358,D,EUR/USD,2010-01-03 18:46:36,1.432600,1.432800
1029241394,D,EUR/USD,2010-01-03 18:46:41,1.432700,1.432900
1029241497,D,EUR/USD,2010-01-03 18:46:51,1.432800,1.433000
1029242209,D,EUR/USD,2010-01-03 18:48:35,1.432700,1.432900
1029242236,D,EUR/USD,2010-01-03 18:48:36,1.432800,1.433000
1029242343,D,EUR/USD,2010-01-03 18:48:59,1.432900,1.433100
1029242419,D,EUR/USD,2010-01-03 18:49:11,1.432800,1.433000
1029242567,D,EUR/USD,2010-01-03 18:49:31,1.432900,1.433100
1029242652,D,EUR/USD,2010-01-03 18:49:36,1.432800,1.433000
1029242678,D,EUR/USD,2010-01-03 18:49:40,1.432700,1.432900
1029242726,D,EUR/USD,2010-01-03 18:49:44,1.432800,1.433000
1029242803,D,EUR/USD,2010-01-03 18:49:55,1.432700,1.432900
1029242892,D,EUR/USD,2010-01-03 18:50:19,1.432800,1.433000
1029243112,D,EUR/USD,2010-01-03 18:50:56,1.432900,1.433100
1029243126,D,EUR/USD,2010-01-03 18:50:56,1.432800,1.433000
1029243162,D,EUR/USD,2010-01-03 18:51:00,1.432900,1.433100
1029243250,D,EUR/USD,2010-01-03 18:51:11,1.432800,1.433000
1029243286,D,EUR/USD,2010-01-03 18:51:18,1.432900,1.433100
1029243327,D,EUR/USD,2010-01-03 18:51:22,1.432800,1.433000
1029243485,D,EUR/USD,2010-01-03 18:51:55,1.432900,1.433100
1029243554,D,EUR/USD,2010-01-03 18:52:01,1.432800,1.433000
1029243596,D,EUR/USD,2010-01-03 18:52:11,1.432700,1.432900
1029243746,D,EUR/USD,2010-01-03 18:52:37,1.432600,1.432900
1029243760,D,EUR/USD,2010-01-03 18:52:38,1.432600,1.432800
1029243776,D,EUR/USD,2010-01-03 18:52:38,1.432500,1.432700
1029243796,D,EUR/USD,2010-01-03 18:52:39,1.432400,1.432600
1029243818,D,EUR/USD,2010-01-03 18:52:39,1.432300,1.432500
1029243885,D,EUR/USD,2010-01-03 18:52:42,1.432200,1.432400
1029243900,D,EUR/USD,2010-01-03 18:52:42,1.432300,1.432500
1029244158,D,EUR/USD,2010-01-03 18:52:59,1.432200,1.432400
1029244320,D,EUR/USD,2010-01-03 18:53:11,1.432100,1.432300
1029245212,D,EUR/USD,2010-01-03 18:54:41,1.432000,1.432200
1029245248,D,EUR/USD,2010-01-03 18:54:45,1.431900,1.432100
1029245290,D,EUR/USD,2010-01-03 18:54:47,1.431800,1.432000
1029245337,D,EUR/USD,2010-01-03 18:54:51,1.431900,1.432100
1029245416,D,EUR/USD,2010-01-03 18:54:59,1.431800,1.432000
1029245427,D,EUR/USD,2010-01-03 18:55:00,1.431900,1.432100
1029245461,D,EUR/USD,2010-01-03 18:55:05,1.431800,1.432000
1029245647,D,EUR/USD,2010-01-03 18:55:32,1.431900,1.432100
1029245685,D,EUR/USD,2010-01-03 18:55:38,1.431800,1.432000
1029245695,D,EUR/USD,2010-01-03 18:55:38,1.431900,1.432100
1029245713,D,EUR/USD,2010-01-03 18:55:40,1.431800,1.432000
1029245724,D,EUR/USD,2010-01-03 18:55:42,1.431900,1.432100
1029245783,D,EUR/USD,2010-01-03 18:55:55,1.432000,1.432200
1029245800,D,EUR/USD,2010-01-03 18:55:57,1.431900,1.432100
1029245835,D,EUR/USD,2010-01-03 18:56:03,1.431800,1.432000
1029245870,D,EUR/USD,2010-01-03 18:56:09,1.431900,1.432100
1029245937,D,EUR/USD,2010-01-03 18:56:28,1.431800,1.432000
1029245950,D,EUR/USD,2010-01-03 18:56:32,1.431900,1.432100
1029246025,D,EUR/USD,2010-01-03 18:56:45,1.431800,1.432000
1029246349,D,EUR/USD,2010-01-03 18:57:53,1.431700,1.431900
1029246453,D,EUR/USD,2010-01-03 18:58:07,1.431800,1.432000
1029246733,D,EUR/USD,2010-01-03 18:59:01,1.431700,1.431900
1029246867,D,EUR/USD,2010-01-03 18:59:21,1.431600,1.431800
1029247040,D,EUR/USD,2010-01-03 18:59:40,1.431500,1.431700
1029247060,D,EUR/USD,2010-01-03 18:59:41,1.431600,1.431800
1029247087,D,EUR/USD,2010-01-03 18:59:43,1.431700,1.431900
1029247118,D,EUR/USD,2010-01-03 18:59:46,1.431600,1.431800
1029247232,D,EUR/USD,2010-01-03 18:59:51,1.431500,1.431700
1029247318,D,EUR/USD,2010-01-03 18:59:57,1.431600,1.431800
1029247931,D,EUR/USD,2010-01-03 19:00:23,1.431500,1.431700
1029248180,D,EUR/USD,2010-01-03 19:00:35,1.431400,1.431600
1029248466,D,EUR/USD,2010-01-03 19:00:49,1.431200,1.431400
1029248446,D,EUR/USD,2010-01-03 19:00:49,1.431300,1.431500
1029248524,D,EUR/USD,2010-01-03 19:00:51,1.431100,1.431300
1029248655,D,EUR/USD,2010-01-03 19:00:59,1.431000,1.431200
1029248669,D,EUR/USD,2010-01-03 19:00:59,1.430900,1.431100
1029248738,D,EUR/USD,2010-01-03 19:01:01,1.430700,1.430900
1029248780,D,EUR/USD,2010-01-03 19:01:02,1.430800,1.431000
1029248975,D,EUR/USD,2010-01-03 19:01:08,1.430900,1.431100
1029249025,D,EUR/USD,2010-01-03 19:01:10,1.430700,1.430900
1029249065,D,EUR/USD,2010-01-03 19:01:11,1.430600,1.430800
1029249190,D,EUR/USD,2010-01-03 19:01:16,1.430700,1.430900
1029249251,D,EUR/USD,2010-01-03 19:01:18,1.430600,1.430800
1029249301,D,EUR/USD,2010-01-03 19:01:21,1.430500,1.430700
1029249344,D,EUR/USD,2010-01-03 19:01:23,1.430600,1.430800
1029249385,D,EUR/USD,2010-01-03 19:01:24,1.430800,1.431000
1029249427,D,EUR/USD,2010-01-03 19:01:25,1.430700,1.430900
1029249480,D,EUR/USD,2010-01-03 19:01:28,1.430800,1.431000
1029249519,D,EUR/USD,2010-01-03 19:01:29,1.430700,1.430900
1029249596,D,EUR/USD,2010-01-03 19:01:31,1.430800,1.431000
1029249681,D,EUR/USD,2010-01-03 19:01:34,1.430700,1.430900
1029249721,D,EUR/USD,2010-01-03 19:01:36,1.430800,1.431000
1029249792,D,EUR/USD,2010-01-03 19:01:39,1.430900,1.431100
1029249885,D,EUR/USD,2010-01-03 19:01:42,1.431000,1.431200
1029249912,D,EUR/USD,2010-01-03 19:01:43,1.431100,1.431300
1029249963,D,EUR/USD,2010-01-03 19:01:45,1.431000,1.431200
1029250004,D,EUR/USD,2010-01-03 19:01:45,1.430800,1.431100
1029250058,D,EUR/USD,2010-01-03 19:01:47,1.430900,1.431100
1029250124,D,EUR/USD,2010-01-03 19:01:49,1.431000,1.431200
1029250330,D,EUR/USD,2010-01-03 19:01:56,1.431100,1.431300
1029250346,D,EUR/USD,2010-01-03 19:01:56,1.431000,1.431200
1029250366,D,EUR/USD,2010-01-03 19:01:57,1.431100,1.431300
1029250519,D,EUR/USD,2010-01-03 19:02:04,1.431200,1.431400
1029251008,D,EUR/USD,2010-01-03 19:02:37,1.431100,1.431300
1029251090,D,EUR/USD,2010-01-03 19:02:39,1.431200,1.431400
1029251164,D,EUR/USD,2010-01-03 19:02:43,1.431100,1.431300
1029251390,D,EUR/USD,2010-01-03 19:03:02,1.431200,1.431400
1029251488,D,EUR/USD,2010-01-03 19:03:14,1.431100,1.431300
1029251691,D,EUR/USD,2010-01-03 19:03:31,1.431000,1.431200
1029251721,D,EUR/USD,2010-01-03 19:03:33,1.431100,1.431300
1029251772,D,EUR/USD,2010-01-03 19:03:36,1.431000,1.431200
1029251827,D,EUR/USD,2010-01-03 19:03:38,1.431100,1.431300
1029251945,D,EUR/USD,2010-01-03 19:03:49,1.431000,1.431200
1029252049,D,EUR/USD,2010-01-03 19:03:57,1.430800,1.431000
1029252117,D,EUR/USD,2010-01-03 19:03:58,1.430900,1.431100
1029252160,D,EUR/USD,2010-01-03 19:04:00,1.430800,1.431000
1029252208,D,EUR/USD,2010-01-03 19:04:01,1.430900,1.431100
1029252268,D,EUR/USD,2010-01-03 19:04:03,1.430800,1.431000
1029252356,D,EUR/USD,2010-01-03 19:04:06,1.430700,1.430900
1029252368,D,EUR/USD,2010-01-03 19:04:06,1.430800,1.431000
1029252451,D,EUR/USD,2010-01-03 19:04:09,1.430700,1.430900
1029252506,D,EUR/USD,2010-01-03 19:04:11,1.430800,1.431000
1029252570,D,EUR/USD,2010-01-03 19:04:13,1.430700,1.430900
1029252656,D,EUR/USD,2010-01-03 19:04:18,1.430800,1.431000
1029252769,D,EUR/USD,2010-01-03 19:04:23,1.430700,1.430900
1029252835,D,EUR/USD,2010-01-03 19:04:25,1.430600,1.430800
1029252898,D,EUR/USD,2010-01-03 19:04:27,1.430500,1.430700
1029252935,D,EUR/USD,2010-01-03 19:04:27,1.430400,1.430600
1029253136,D,EUR/USD,2010-01-03 19:04:34,1.430500,1.430700
1029253232,D,EUR/USD,2010-01-03 19:04:38,1.430600,1.430800
1029253252,D,EUR/USD,2010-01-03 19:04:39,1.430700,1.430900
1029253331,D,EUR/USD,2010-01-03 19:04:40,1.430800,1.431000
1029253585,D,EUR/USD,2010-01-03 19:04:54,1.430900,1.431100
1029253625,D,EUR/USD,2010-01-03 19:04:55,1.431100,1.431300
1029253667,D,EUR/USD,2010-01-03 19:04:56,1.431200,1.431400
1029253698,D,EUR/USD,2010-01-03 19:04:57,1.431100,1.431300
1029253707,D,EUR/USD,2010-01-03 19:04:57,1.431000,1.431200
1029253836,D,EUR/USD,2010-01-03 19:05:03,1.430900,1.431100
1029253873,D,EUR/USD,2010-01-03 19:05:06,1.430800,1.431000
1029253902,D,EUR/USD,2010-01-03 19:05:06,1.430900,1.431100
1029253907,D,EUR/USD,2010-01-03 19:05:07,1.430800,1.431000
1029253964,D,EUR/USD,2010-01-03 19:05:11,1.430900,1.431100
1029254343,D,EUR/USD,2010-01-03 19:05:54,1.431000,1.431200
1029254512,D,EUR/USD,2010-01-03 19:06:03,1.430900,1.431100
1029254537,D,EUR/USD,2010-01-03 19:06:04,1.431000,1.431200
1029254731,D,EUR/USD,2010-01-03 19:06:27,1.431100,1.431300
1029254795,D,EUR/USD,2010-01-03 19:06:30,1.431000,1.431200
1029254895,D,EUR/USD,2010-01-03 19:06:33,1.430900,1.431100
1029254931,D,EUR/USD,2010-01-03 19:06:34,1.430800,1.431000
1029254992,D,EUR/USD,2010-01-03 19:06:36,1.430700,1.430900
1029255119,D,EUR/USD,2010-01-03 19:06:39,1.430800,1.431000
1029255327,D,EUR/USD,2010-01-03 19:06:55,1.430700,1.430900
1029255453,D,EUR/USD,2010-01-03 19:07:01,1.430600,1.430800
1029255481,D,EUR/USD,2010-01-03 19:07:01,1.430500,1.430700
1029255543,D,EUR/USD,2010-01-03 19:07:03,1.430600,1.430800
1029255703,D,EUR/USD,2010-01-03 19:07:07,1.430500,1.430700
1029255855,D,EUR/USD,2010-01-03 19:07:17,1.430400,1.430600
1029256185,D,EUR/USD,2010-01-03 19:07:36,1.430500,1.430700
1029256216,D,EUR/USD,2010-01-03 19:07:36,1.430400,1.430600
1029256391,D,EUR/USD,2010-01-03 19:07:48,1.430300,1.430500
1029256416,D,EUR/USD,2010-01-03 19:07:48,1.430200,1.430400
1029256482,D,EUR/USD,2010-01-03 19:07:50,1.430100,1.430300
1029256503,D,EUR/USD,2010-01-03 19:07:50,1.430000,1.430200
1029256527,D,EUR/USD,2010-01-03 19:07:51,1.429900,1.430100
1029256554,D,EUR/USD,2010-01-03 19:07:51,1.429800,1.430000
1029256635,D,EUR/USD,2010-01-03 19:07:53,1.429700,1.429900
1029256645,D,EUR/USD,2010-01-03 19:07:53,1.429800,1.430000
1029256660,D,EUR/USD,2010-01-03 19:07:54,1.429700,1.429900
1029256692,D,EUR/USD,2010-01-03 19:07:55,1.429800,1.430000
1029256769,D,EUR/USD,2010-01-03 19:07:56,1.429900,1.430100
1029256876,D,EUR/USD,2010-01-03 19:07:59,1.429800,1.430000
1029256900,D,EUR/USD,2010-01-03 19:07:59,1.429700,1.429900
1029256916,D,EUR/USD,2010-01-03 19:07:59,1.429800,1.430000
1029257033,D,EUR/USD,2010-01-03 19:08:03,1.429700,1.429900
1029257082,D,EUR/USD,2010-01-03 19:08:04,1.429600,1.429800
1029257119,D,EUR/USD,2010-01-03 19:08:06,1.429700,1.429900
1029257145,D,EUR/USD,2010-01-03 19:08:08,1.429600,1.429800
1029257282,D,EUR/USD,2010-01-03 19:08:16,1.429700,1.429900
1029257361,D,EUR/USD,2010-01-03 19:08:19,1.429800,1.430000
1029257464,D,EUR/USD,2010-01-03 19:08:21,1.429900,1.430100
1029257627,D,EUR/USD,2010-01-03 19:08:32,1.430000,1.430200
1029257684,D,EUR/USD,2010-01-03 19:08:33,1.430100,1.430300
1029257859,D,EUR/USD,2010-01-03 19:08:39,1.430200,1.430400
1029257893,D,EUR/USD,2010-01-03 19:08:39,1.430300,1.430500
1029258092,D,EUR/USD,2010-01-03 19:08:46,1.430400,1.430600
1029258115,D,EUR/USD,2010-01-03 19:08:47,1.430500,1.430700
1029258155,D,EUR/USD,2010-01-03 19:08:48,1.430400,1.430600
1029258388,D,EUR/USD,2010-01-03 19:08:57,1.430300,1.430500
1029258507,D,EUR/USD,2010-01-03 19:09:01,1.430200,1.430400
1029258628,D,EUR/USD,2010-01-03 19:09:10,1.430300,1.430500
1029258672,D,EUR/USD,2010-01-03 19:09:13,1.430200,1.430400
1029258729,D,EUR/USD,2010-01-03 19:09:15,1.430300,1.430500
1029258899,D,EUR/USD,2010-01-03 19:09:23,1.430400,1.430600
1029259089,D,EUR/USD,2010-01-03 19:09:34,1.430500,1.430700
1029259131,D,EUR/USD,2010-01-03 19:09:37,1.430600,1.430800
1029259152,D,EUR/USD,2010-01-03 19:09:38,1.430700,1.430900
1029259185,D,EUR/USD,2010-01-03 19:09:38,1.430600,1.430900
1029259197,D,EUR/USD,2010-01-03 19:09:39,1.430600,1.430800
1029259336,D,EUR/USD,2010-01-03 19:09:46,1.430500,1.430700
1029259367,D,EUR/USD,2010-01-03 19:09:47,1.430400,1.430600
1029259409,D,EUR/USD,2010-01-03 19:09:49,1.430500,1.430700
1029259438,D,EUR/USD,2010-01-03 19:09:50,1.430600,1.430800
1029259472,D,EUR/USD,2010-01-03 19:09:50,1.430700,1.430900
1029259940,D,EUR/USD,2010-01-03 19:10:14,1.430600,1.430800
1029260014,D,EUR/USD,2010-01-03 19:10:22,1.430500,1.430700
1029260041,D,EUR/USD,2010-01-03 19:10:23,1.430400,1.430600
1029260123,D,EUR/USD,2010-01-03 19:10:30,1.430600,1.430800
1029260158,D,EUR/USD,2010-01-03 19:10:31,1.430700,1.430900
1029260242,D,EUR/USD,2010-01-03 19:10:34,1.430800,1.431000
1029260421,D,EUR/USD,2010-01-03 19:10:40,1.430700,1.430900
1029260438,D,EUR/USD,2010-01-03 19:10:40,1.430500,1.430800
1029260456,D,EUR/USD,2010-01-03 19:10:40,1.430500,1.430700
1029260471,D,EUR/USD,2010-01-03 19:10:41,1.430600,1.430800
1029260503,D,EUR/USD,2010-01-03 19:10:42,1.430400,1.430600
1029260588,D,EUR/USD,2010-01-03 19:10:45,1.430500,1.430700
1029260627,D,EUR/USD,2010-01-03 19:10:45,1.430400,1.430600
1029260666,D,EUR/USD,2010-01-03 19:10:46,1.430500,1.430700
1029260676,D,EUR/USD,2010-01-03 19:10:47,1.430400,1.430600
1029260692,D,EUR/USD,2010-01-03 19:10:47,1.430500,1.430700
1029260713,D,EUR/USD,2010-01-03 19:10:48,1.430400,1.430600
1029260786,D,EUR/USD,2010-01-03 19:10:50,1.430300,1.430500
1029261057,D,EUR/USD,2010-01-03 19:11:05,1.430200,1.430400
1029261111,D,EUR/USD,2010-01-03 19:11:07,1.430100,1.430300
1029261135,D,EUR/USD,2010-01-03 19:11:08,1.430200,1.430400
1029261179,D,EUR/USD,2010-01-03 19:11:09,1.430100,1.430300
1029261192,D,EUR/USD,2010-01-03 19:11:09,1.430200,1.430400
1029261273,D,EUR/USD,2010-01-03 19:11:15,1.430100,1.430300
1029261290,D,EUR/USD,2010-01-03 19:11:16,1.430200,1.430400
1029261396,D,EUR/USD,2010-01-03 19:11:21,1.430300,1.430500
1029261435,D,EUR/USD,2010-01-03 19:11:25,1.430400,1.430600
1029261459,D,EUR/USD,2010-01-03 19:11:26,1.430300,1.430500
1029261523,D,EUR/USD,2010-01-03 19:11:28,1.430200,1.430400
1029261555,D,EUR/USD,2010-01-03 19:11:30,1.430100,1.430300
1029261608,D,EUR/USD,2010-01-03 19:11:33,1.430000,1.430200
1029261658,D,EUR/USD,2010-01-03 19:11:34,1.430100,1.430300
1029261723,D,EUR/USD,2010-01-03 19:11:37,1.430200,1.430400
1029261737,D,EUR/USD,2010-01-03 19:11:37,1.430300,1.430500
1029261831,D,EUR/USD,2010-01-03 19:11:49,1.430200,1.430400
1029261924,D,EUR/USD,2010-01-03 19:11:58,1.430100,1.430300
1029262026,D,EUR/USD,2010-01-03 19:12:05,1.430000,1.430200
1029262093,D,EUR/USD,2010-01-03 19:12:08,1.429900,1.430100
1029262129,D,EUR/USD,2010-01-03 19:12:09,1.430000,1.430200
1029262207,D,EUR/USD,2010-01-03 19:12:13,1.429900,1.430100
1029262239,D,EUR/USD,2010-01-03 19:12:15,1.429800,1.430000
1029262329,D,EUR/USD,2010-01-03 19:12:22,1.429900,1.430100
1029262378,D,EUR/USD,2010-01-03 19:12:24,1.430000,1.430200
1029262431,D,EUR/USD,2010-01-03 19:12:26,1.429900,1.430100
